AREA,Ceiling.RANGE,External_Wall.RANGE,Internal_Wall.RANGE,Floor.RANGE,Foundation_system.RANGE,Form_system.RANGE,Superstructure.RANGE,Substructure.RANGE,Changes.RANGE,Duration.RANGE,Earthwork.RANGE,Floors.RANGE,Parking.RANGE,Escalations.RANGE,Total_Cost
0.17,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12,310,1,2,3,10,10.720168124806605
2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,8,670,1,2,3,10,248.60047246083525
0.98,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,15,525,1,1,3,12,56.79394430694815
0.75,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,12,495,1,1,4,12,42.75037354838604
1.4,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,15,580,1,2,4,15,112.00555277899902
1.69,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,12,630,1,2,4,12,178.66263163719
1.84,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,15,655,1,1,3,12,174.3212236558352
1.4,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,15,580,1,1,2,12,86.78157209645416
0.9,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,8,515,1,1,3,12,50.188401487003546
1.53,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,15,605,1,1,2,10,111.5361990055108
0.85,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,12,505,1,4,2,12,40.35972979136834
1.58,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,15,615,1,1,3,10,120.97391513303651
1.2,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8,545,1,1,4,12,68.39588648392103
2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,12,670,1,3,2,10,306.79806842903423
0.75,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,8,495,1,1,3,12,41.71149841126409
1.17,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,8,540,1,1,4,15,67.11389164632587
0.28,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,8,345,1,1,2,10,14.691065540887358
1.37,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,15,575,1,1,3,15,90.43557537850222
1.13,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,15,535,1,1,3,12,63.49469045332752
0.65,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8,480,1,1,3,10,35.34711620726417
1.78,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,15,645,1,1,3,15,158.64630626685764
1.64,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,12,625,1,1,3,12,133.16643481734965
1.88,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,12,660,1,1,2,15,180.34326050774612
1.72,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,8,635,1,3,4,10,225.40339027774925
1.64,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,8,625,1,2,2,15,168.84187176798983
2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,8,670,1,1,3,15,195.67115846054656
1.8,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,15,650,1,1,2,10,162.33388092645723
0.15,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,15,305,1,3,2,10,8.24111472056604
1.3,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,12,560,1,1,3,12,77.90918577582647
0.85,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,12,505,1,3,4,12,38.25214608241089
1.72,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,15,635,1,2,3,12,188.1913055829573
1.64,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,8,625,1,1,4,12,129.40821159193285
0.6,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,12,475,1,1,4,10,33.85973043811326
1.84,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,8,655,1,2,4,10,216.50626158491033
1.78,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,8,645,1,3,4,15,245.02819163188533
1.1,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,8,530,1,1,2,12,59.13910191436924
0.49,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8,410,1,1,3,12,26.87300649568024
1.37,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,8,575,1,2,3,10,113.54009187433854
0.15,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,15,305,1,3,2,10,8.168873055
1.37,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,8,575,1,1,4,12,87.92387918933723
0.48,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,12,405,1,5,2,12,23.152426259298878
1.58,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,15,615,1,2,4,10,157.4340285379962
1.47,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,15,595,1,1,2,12,103.76305855454599
1.4,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,15,580,1,1,3,12,88.21599080648701
0.85,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,8,505,1,1,2,12,46.51547229355876
0.15,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,15,305,1,4,4,10,9.669538000000003
0.35,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,8,375,1,1,2,10,18.471850903442768
1.84,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,12,655,1,2,3,12,219.89248420702862
1.78,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,12,645,1,1,4,12,155.49133892618096
1.43,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,12,585,1,1,4,10,94.32339466450169
0.715,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,8,490,1,1,4,10,39.58352520636064
0.98,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,8,525,1,1,2,15,55.8898649343493
1.35,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,15,570,1,1,3,10,85.6790784901575
1.64,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,12,625,1,1,2,12,131.11642569389417
0.98,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,15,525,1,1,4,15,57.18927800129718
0.48,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,15,405,1,3,3,10,21.334443866933544
0.17,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,12,310,1,2,2,15,10.766764706476417
1.47,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,15,595,1,2,3,15,136.04698754879593
1.23,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,8,550,1,1,4,10,70.16402370056976
1.23,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,12,550,1,1,2,10,72.14262665555039
1.84,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8,655,1,1,3,10,166.4132229510239
0.6,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,8,475,1,1,3,12,33.12587414410635
0.48,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,8,405,1,3,3,10,20.9776922435043
1.53,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,15,605,1,1,2,10,111.29713923593532
0.15,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,15,305,1,3,4,15,8.496656241792456
1.58,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,8,615,1,1,3,15,119.93675256515914
1.23,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8,550,1,1,3,10,69.65563784599927
1.88,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,12,660,1,1,4,12,177.53673705983027
0.48,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,15,405,1,4,3,10,22.40140914684006
0.18,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,15,315,1,2,2,12,11.714033302264152
1.47,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,12,595,1,1,2,10,100.85451696893278
0.98,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,12,525,1,4,4,12,40.96958988496759
1.53,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,12,605,1,2,3,12,144.9282015937742
1.6,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,12,620,1,2,4,15,165.68901224782243
1.17,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,12,540,1,1,4,15,67.29904868519378
1.84,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,8,655,1,2,2,10,214.57147485085446
1.72,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,12,635,1,1,3,10,144.87674400287756
0.15,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8,305,1,4,4,15,9.718956575000002
0.55,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,8,425,1,1,3,15,31.08687704069186
0.75,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,12,495,1,1,2,12,42.08079957935036
1.72,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,15,635,1,1,2,15,148.24074641998595
1.69,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,15,630,1,1,4,12,140.12771978264632
1.55,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,8,610,1,2,2,12,146.9990849271147
1.17,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,15,540,1,1,3,12,67.35256377738229
1.43,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,15,585,1,1,2,15,95.84693034988713
1.2,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,12,545,1,1,3,12,69.09339415924839
1.78,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,12,645,1,3,2,10,244.4054300949389
0.75,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,12,495,1,1,2,10,41.481112270057906
1.72,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,15,635,1,3,2,10,227.96532904118314
0.5,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,12,415,1,1,3,15,29.42174332016803
1.33,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8,565,1,1,4,12,81.91772147986521
0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12,415,1,1,2,12,28.343198173050343
1.6,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,8,620,1,2,3,10,160.10352570823855
1.43,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,15,585,1,1,4,10,96.80919651068095
0.715,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8,490,1,1,4,10,39.77523280452102
1.84,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,15,655,1,2,2,15,224.91775906231672
1.78,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,12,645,1,1,2,15,157.6935912222534
1.5,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,8,600,1,2,2,10,135.2371007924584
2.2,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,8,675,1,3,3,10,346.9643543341329
1.43,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,8,585,1,1,2,12,93.17945787932109
0.98,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,12,525,1,5,3,10,40.31565892151147
0.21,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,8,330,1,1,3,10,10.25040579735849
1.72,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,8,635,1,3,3,15,228.09709319879173
1.58,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,15,615,1,2,2,10,157.28158719691103
0.87,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,12,510,1,1,2,10,48.43452854387833
1.4,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,12,580,1,1,4,12,91.77523527792049
0.98,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,15,525,1,4,4,15,41.684429416335526
1.23,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,15,550,1,1,4,10,72.62556578698485
2.2,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,15,675,1,1,4,15,223.4877951508559
1.58,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8,615,1,1,3,10,119.30863271841388
1.33,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,8,565,1,1,3,15,81.3291457292802
0.22,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,8,335,1,1,4,10,12.269943484856418
1.88,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,12,660,1,2,2,12,226.6310192105862
1.75,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,8,640,1,3,4,15,235.18472701713617
1.4,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,15,580,1,1,4,12,87.5077543427318
0.51,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,8,420,1,1,2,15,29.991332666946036
1.53,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,8,605,1,1,4,15,111.35363773611938
0.6,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,12,475,1,1,4,10,33.861510539485906
0.15,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,8,305,1,4,4,15,9.67076624811321
2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12,670,1,2,3,10,250.5673270220145
0.96,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,15,520,1,1,3,12,55.473775991247024
1.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8,600,1,2,2,12,135.86332163170368
0.48,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,12,405,1,5,4,15,24.022996998140975
0.21,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15,330,1,1,2,10,10.212023208103773
1.88,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,15,660,1,3,2,15,280.70657195592673
0.22,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,15,335,1,1,3,10,12.490433042945757
0.22,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,8,335,1,1,2,15,12.42530764639387
0.15,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,15,305,1,3,4,15,8.422470696509436
1.37,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,8,575,1,1,2,15,86.83481534824006
2.2,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,8,675,1,1,3,12,212.48618566497862
0.8,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8,500,1,1,3,15,44.89191201091884
0.48,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,15,405,1,3,3,12,21.48750990198071
2.2,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,15,675,1,1,3,15,222.00253314681828
1.3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,8,560,1,1,2,10,75.7259078994093
1.78,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,12,645,1,3,3,10,246.04186003940166
1.37,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,15,575,1,1,2,15,89.11491423673063
1.69,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,15,630,1,1,3,12,141.33647883199947
1.43,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,12,585,1,1,2,12,94.36973951682108
0.18,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,12,315,1,1,4,12,8.494231944504717
1.84,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,12,655,1,2,4,15,222.88791674424996
1.88,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,12,660,1,1,2,15,179.31511002604802
0.3,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,8,350,1,1,2,15,15.71102272869421
1.69,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,12,630,1,2,2,12,177.47222459952374
0.5,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,12,415,1,1,3,10,28.404500210686898
1.92,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,12,665,1,2,4,12,243.83391966605564
1.75,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,15,640,1,2,2,12,194.01215212912712
1.43,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,15,585,1,2,2,12,124.91986552250027
1.5,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,8,600,1,1,3,15,107.15177333263668
1.8,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,12,650,1,1,4,15,165.2222128475777
1.84,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8,655,1,2,2,10,214.01865889844882
1.37,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,8,575,1,1,4,10,86.07916240895986
1.6,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,15,620,1,2,3,15,166.56760733168196
1.27,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,15,555,1,1,3,15,77.3448030094756
1.8,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,12,650,1,1,4,12,162.67122086267207
1.43,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,15,585,1,1,4,15,97.37192225278943
0.85,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,15,505,1,5,2,10,41.80007961232258
1.53,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,15,605,1,1,3,12,112.98030016924933
0.98,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,12,525,1,4,3,10,39.08479015234026
0.85,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,15,505,1,5,3,12,42.340037607424954
1.43,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,12,585,1,1,3,10,95.17164886179997
0.2,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,12,320,1,1,3,12,9.351135330306604
1.6,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,8,620,1,1,2,12,124.24608945477245
1.64,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,8,625,1,1,3,10,129.02017010574588
1.58,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,8,615,1,2,4,12,155.76052834068489
0.6,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,8,475,1,1,4,10,32.837347605896284
0.28,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,15,345,1,1,2,12,15.344205897722263
1.58,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,12,615,1,2,3,12,157.6640112032421
1.84,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,15,655,1,1,2,15,176.95317744315165
0.17,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,15,310,1,1,4,12,7.8354839035188695
1.33,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,12,565,1,1,4,15,83.1695468358133
1.43,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,8,585,1,1,2,12,92.67711225200978
1.47,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,8,595,1,1,2,10,99.24181118058372
0.8,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,8,500,1,1,4,12,43.98982779796622
0.28,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,15,345,1,1,4,10,15.222931586907261
0.48,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,15,405,1,5,2,10,23.269364850789444
1.4,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,15,580,1,2,3,15,111.59838455543347
0.85,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8,505,1,4,4,10,38.81553073525414
2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,12,670,1,1,2,10,196.12861993907057
1.2,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,8,545,1,1,3,15,68.56242218019177
1.72,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,15,635,1,2,2,15,190.25385817883927
0.55,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,15,425,1,1,3,15,32.16598143243243
0.98,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,12,525,1,5,2,15,40.87067187381828
1.75,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15,640,1,1,2,12,150.04022897538925
1.92,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,8,665,1,2,2,12,239.49292646321163
1.6,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,12,620,1,2,2,12,163.02008787432592
1.78,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,8,645,1,3,4,10,243.43849218414948
0.15,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,12,305,1,4,4,12,9.726828249528303
1.58,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,8,615,1,2,4,10,154.1242479333264
0.48,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,8,405,1,4,3,10,22.11049850026459
1.88,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,12,660,1,2,4,10,226.0583815517741
0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,505,1,5,2,12,42.10679929265277
1.88,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,12,660,1,1,2,12,176.8705881032178
0.85,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,15,505,1,5,3,10,42.23141860723628
1.3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,15,560,1,1,4,15,80.64404360219176
0.28,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,15,345,1,1,2,15,15.250906044429811
2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,15,670,1,3,2,12,311.4582244917701
2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,15,670,1,2,3,10,253.75936536446727
1.64,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,15,625,1,1,3,10,133.64943920239682
1.27,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,12,555,1,1,2,12,75.26679997739339
1.53,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,8,605,1,2,3,15,142.7914765316044
1.8,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,8,650,1,2,4,15,208.04318130386326
0.48,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,8,405,1,4,4,10,21.91056309918781
1.75,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,8,640,1,3,4,15,235.12365040256068
1.58,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,15,615,1,1,4,15,126.14540762180003
0.75,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,8,495,1,1,4,10,42.051738216593584
1.88,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,15,660,1,2,2,12,228.2543799204447
1.69,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,15,630,1,2,2,10,178.219880065986
0.65,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,12,480,1,1,2,10,35.614156729771345
1.92,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,15,665,1,1,4,10,190.00610111817497
0.6,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,8,475,1,1,3,15,33.43359288396484
2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,15,670,1,2,2,10,253.49928644912342
1.35,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8,570,1,1,4,15,84.73269207574013
1.1,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,15,530,1,1,3,12,61.5554985612926
1.47,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,15,595,1,2,2,15,135.2035711752403
0.98,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,8,525,1,4,3,10,38.29921225993459
0.4,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,12,385,1,1,2,10,21.083422834092868
0.98,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15,525,1,4,3,12,40.15597411104309
1.69,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,8,630,1,1,3,12,136.28503834232967
1.37,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,12,575,1,1,3,15,89.501729912606
0.55,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8,425,1,1,2,10,30.66438666920133
0.15,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,15,305,1,4,4,12,9.711002869150946
0.85,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,15,505,1,1,3,10,47.42596287125548
0.98,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,12,525,1,5,3,12,40.31266437625204
1.75,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,8,640,1,2,2,12,190.46583946629693
1.88,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,8,660,1,3,3,10,271.8163699388178
0.18,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,12,315,1,1,2,15,8.578422783410378
1.3,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,12,560,1,1,2,15,79.80551938080079
1.1,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,8,530,1,1,2,10,58.68230834951075
1.17,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,15,540,1,1,3,10,66.34089487455208
1.13,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,8,535,1,1,3,15,63.13967171361054
1.75,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,15,640,1,3,2,12,236.37149938640212
1.78,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,15,645,1,1,2,10,156.3436207855553
1.8,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,15,650,1,1,3,15,166.10861282921357
1.47,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,15,595,1,1,3,15,105.45755776772424
1.84,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,8,655,1,3,2,10,263.0958664173785
1.43,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,15,585,1,1,2,10,95.16143015762297
1.64,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,8,625,1,1,2,12,128.56099866096966
1.2,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,8,545,1,1,3,12,67.71839770972008
0.18,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,12,315,1,2,4,12,11.695648675146225
0.55,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,15,425,1,1,4,10,31.761867204397213
0.49,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,12,410,1,1,4,10,27.20611736766114
1.72,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,15,635,1,2,3,10,187.47602066333465
0.18,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,12,315,1,1,2,10,8.355521315698114
1.92,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,12,665,1,2,4,15,245.20250093681034
0.85,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,15,505,1,1,2,12,47.83198962242669
1.78,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,8,645,1,3,4,15,246.7398065476872
0.85,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,12,505,1,1,4,12,47.88454729178419
